gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible	gene_name	transcript_id	clip_points_3utr	clip_points_5utr	clip_points_cds	rna_control_reads_3utr	rna_control_reads_5utr	rna_control_reads_cds	region_length_3utr	region_length_5utr	region_length_cds	chrom	strand	transcript_length	cds_length	utr_length	clip_points_5utr_cpm	rna_control_reads_5utr_cpm	E_5utr	clip_points_cds_cpm	rna_control_reads_cds_cpm	E_cds	clip_points_3utr_cpm	rna_control_reads_3utr_cpm	E_3utr	clip_points_total	rna_control_total	clip_points_total_cpm	rna_control_total_cpm	total_CLIP_amount_point	f_5utr	raw_f_5utr	f_cds	raw_f_cds	f_3utr	raw_f_3utr	has_all_regions	composition_eligible	log_transcript_length
ENSMUSG00000018666.14	ENSMUSG00000018666	4273	3545	1789	3354	3629	1532	2769	3545.0	260.07000981956867	1789.0	343.98315963049015	3354.0	271.836917301277	3629.0	372.2514401022404	1532.0	143.25573149163068	2769.0	214.1152936236713	-0.4033026143110067	-0.12606898021912252	329.3571723446692	8.36394712462326	12.061371192659811	True	True	Cbx1	ENSMUST00000093943.10	41	87	909	177	316	926	464	232	555	chr11	+	1251	555	696	4.627148126925119	39.484078045528136	0.11942044277217038	48.345720084769354	115.70334262708562	0.4183447471009203	2.180610036826781	22.116081690058486	0.10265581791803255	1037	1419	55.15347824852125	177.30350236267225	-1.6828973008892008	0.1864717760962645	0.08389585342333655	0.6532339539326382	0.8765670202507232	0.16029426997109736	0.03953712632594021	True	True	10.290018846932618
ENSMUSG00000038615.18	ENSMUSG00000038615	5441	7280	1671	5344	3835	4653	3271	7280.0	534.0788918156444	1671.0	321.29449957660654	5344.0	433.1235796237401	3835.0	393.38227412292423	4653.0	435.0972053724265	3271.0	252.93287303829138	0.7329777301284682	0.6435313430383675	382.6001177744236	8.580070534764804	12.409921241249679	True	True	Nfe2l1	ENSMUST00000081775.12	4020	700	2527	552	300	925	1765	666	2223	chr11	-	4654	2223	2431	37.22992745801821	37.48488422043811	0.9932165079736693	134.4000381234457	115.5783930130175	1.1627066612890289	213.8061548303331	68.97218696560611	3.0968493141363225	7247	1777	385.43612041179705	222.03546419906175	0.7954262915179601	0.18908424286653439	0.09659169311439217	0.22135104175245987	0.3486960121429557	0.5895647153810057	0.5547122947426522	True	True	12.184565452446156
ENSMUSG00000018672.16	ENSMUSG00000018672	2208	61	17	80	48	25	15	61.0	4.475111593510207	17.0	3.268705262000186	80.0	6.48388592251108	48.0	4.923689480547682	25.0	2.337724077866036	15.0	1.1598878311141456	0.4416127249000975	0.5620474975348787	4.89209355501965	2.319644971479441	11.109177703355275	False	False	Copz2	ENSMUST00000018816.14	0	0	50	1	0	21	296	19	615	chr11	+	930	615	315	0.0	0.0	1.0	2.6592805327155857	2.6239418954306677	1.0129733447487252	0.0	0.12494961406812703	0.44454399450409615	50	22	2.6592805327155857	2.7488915094987947	-0.046108541285825956	0.40691472813943114	0.0	0.41219377319091777	1.0	0.18089149866965104	0.0	True	False	9.862637357558794
ENSMUSG00000018669.15	ENSMUSG00000018669	3812	553	830	1994	1623	412	915	553.0	40.56945428214992	830.0	159.58972749765616	1994.0	161.61085661858866	1623.0	166.4822505610185	412.0	38.525692803232275	915.0	70.75315769796289	-1.9732539727896643	-0.8324531909166176	162.56094489242108	7.345724089379561	11.896710815726115	True	True	Cdk5rap3	ENSMUST00000103152.11	101	25	394	107	4	949	634	107	1509	chr11	-	2250	1509	741	1.3296402663577929	0.49979845627250813	2.3835344212827723	20.95513059779882	118.57718375065255	0.1774151520315551	5.3717466760854835	13.369608705289592	0.4062290743410161	520	1060	27.656517540242096	132.44659091221465	-2.2556010874220673	0.8032999371865372	0.04807692307692308	0.05979254136644185	0.7576923076923077	0.13690752144702079	0.19423076923076923	True	False	11.136350341454156
ENSMUSG00000047040.10	ENSMUSG00000047040	3923	30	4	30	10	14	8	30.0	2.200874554185348	4.0	0.769107120470632	30.0	2.4314572209416547	10.0	1.0257686417807672	14.0	1.30912548360498	8.0	0.6186068432608777	1.4045764183493363	-0.1975322255517811	1.4087776610643512	0.5933802207662466	11.938109326219239	False	False	Prr15l	ENSMUST00000107636.4	16	0	0	2	1	0	2985	260	300	chr11	+	3545	300	3245	0.0	0.12494961406812703	0.44454399450409615	0.0	0.0	1.0	0.8509697704689876	0.24989922813625406	2.7178390062028686	16	3	0.8509697704689876	0.3748488422043811	1.0019311453142279	0.10680035797488893	0.0	0.24024699308789074	0.0	0.6529526489372204	1.0	True	False	11.79197682089869
ENSMUSG00000018659.13	ENSMUSG00000018659	2925	191	180	356	282	141	216	191.0	14.012234661646715	180.0	34.60982042117844	356.0	28.853292355174304	282.0	28.926675698217633	141.0	13.18476379916444	216.0	16.702384768043697	-1.2983974453994704	-0.3352414870405485	30.796596158190127	4.949376001748647	11.514714054138487	True	True	Pnpo	ENSMUST00000018803.12	176	0	36	114	9	129	1093	118	783	chr11	-	1994	783	1211	0.0	1.1245465266131431	0.08166288321978299	1.914681983555222	16.118500214788387	0.12422122618453896	9.360667475158863	14.24425600376648	0.6595439646834735	212	252	11.275349458714086	31.487302745168012	-1.47343388333157	0.09436125966431093	0.0	0.1435373197425729	0.16981132075471697	0.7621014205931161	0.8301886792452831	True	True	10.962173031109709
ENSMUSG00000018678.14	ENSMUSG00000018678	3414	167	330	815	441	847	882	167.0	12.251535018298437	330.0	63.45133743882714	815.0	66.05458783558161	441.0	45.23639710253183	847.0	79.20209175810129	882.0	68.20140446951176	-2.3632321395556897	-0.3297277911626406	58.24744079231353	5.866597473404245	11.737669863177453	True	True	Sp2	ENSMUST00000107624.8	124	0	60	115	5	254	1132	84	1839	chr11	-	3055	1839	1216	0.0	0.6247480703406352	0.13797898068635012	3.191136639258703	31.737201973304263	0.10337392846325963	6.595015721134653	14.36920561783461	0.4627078982748326	184	374	9.786152360393356	46.731155661479505	-2.2439875942907253	0.19597594303125246	0.0	0.14682528465320577	0.32608695652173914	0.6571987723155418	0.6739130434782609	True	True	11.57742882803575
ENSMUSG00000038560.8	ENSMUSG00000038560	3841	0	0	4	2	5	6	0.0	0.0	0.0	0.0	4.0	0.32419429612555395	2.0	0.20515372835615342	5.0	0.4675448155732071	6.0	0.4639551324456583	0.0	-0.4660350750959705	0.17644934149390246	-1.8549129597127287	11.907641803665527	False	False	Sp6	ENSMUST00000107622.2	34	0	0	17	0	9	2141	352	1128	chr11	+	3621	1128	2493	0.0	0.0	1.0	0.0	1.1245465266131431	0.08166288321978299	1.8083107622465986	2.1241434391581597	0.8579980628267824	34	26	1.8083107622465986	3.2486899657713026	-0.8113006834256521	0.5155540209427886	0.0	0.04210162780574049	0.0	0.4423443512514709	1.0	True	False	11.822570830950168
ENSMUSG00000020877.12	ENSMUSG00000020877	2050	54	113	245	192	55	118	54.0	3.9615741975336265	113.0	21.727276153295353	245.0	19.85690063769018	192.0	19.69475792219073	55.0	5.142992971305278	118.0	9.124450938097945	-2.426021201130585	-0.826841688505777	20.426311571058754	4.359402503814098	11.002111776479852	True	True	Scrn2	ENSMUST00000021249.11	8	0	46	4	7	118	137	118	1275	chr11	+	1530	1275	255	0.0	0.8746472984768892	0.10260121805731472	2.446538090098339	14.744054460038988	0.17155273156358727	0.4254848852344938	0.49979845627250813	0.8761024303066041	54	129	2.872022975332833	16.118500214788387	-2.448123240492203	0.08919856463980758	0.0	0.14914303850624958	0.8518518518518519	0.7616583968539429	0.14814814814814814	True	False	10.580258567499788
ENSMUSG00000020878.7	ENSMUSG00000020878	1336	6	5	28	12	4	14	6.0	0.44017491083706967	5.0	0.96138390058829	28.0	2.269360072878878	12.0	1.2309223701369205	4.0	0.3740358524585657	14.0	1.0825619757065361	-0.9744480321964493	-2.1509187494607476	1.4872221145346962	0.6665040318374739	10.384783750093353	False	False	Lrrc46	ENSMUST00000021251.7	0	0	6	1	2	2	64	303	969	chr11	-	1336	969	367	0.0	0.24989922813625406	0.28579657215207993	0.3191136639258703	0.24989922813625406	1.1978124849211258	0.0	0.12494961406812703	0.44454399450409615	6	5	0.3191136639258703	0.6247480703406352	-0.7901380301634418	0.14822297012070051	0.0	0.621222720852616	1.0	0.23055430902668356	0.0	True	False	10.384783750093353
ENSMUSG00000001445.11	ENSMUSG00000001445	1708	549	503	1131	842	697	791	549.0	40.27600434159187	503.0	96.71522039918197	1131.0	91.66593722950039	842.0	86.3697196379406	697.0	65.17574729090508	791.0	61.16475162741928	-1.2617357257048611	0.00572607909848144	91.583625755541	6.5185921934772315	10.73893668167614	True	True	Mrpl10	ENSMUST00000001485.10	509	0	117	384	3	368	881	41	786	chr11	+	1708	786	922	0.0	0.3748488422043811	0.21059333226079283	6.222716446554472	45.98145797707075	0.13720738718164113	27.071475823044665	47.98065180216078	0.5651228676110327	626	755	33.29419226959914	94.33695862143591	-1.4997543606716988	0.23068013056875825	0.0	0.15029449247169618	0.1869009584664537	0.6190253769595455	0.8130990415335463	True	False	10.73893668167614
ENSMUSG00000038534.20	ENSMUSG00000038534	5920	62	136	504	193	104	102	62.0	4.548474078649719	136.0	26.14964209600149	504.0	40.848481311819796	193.0	19.797334786368808	104.0	9.724932163922709	102.0	7.887237251576191	-2.497468636448471	-0.7424838708577501	28.931819398063364	4.8595630820883695	12.531625138422624	True	True	Osbpl7	ENSMUST00000090020.13	3	0	49	62	1	82	857	403	2511	chr11	+	3771	2511	1260	0.0	0.12494961406812703	0.44454399450409615	2.606094922061274	10.245868353586417	0.26156286061026485	0.15955683196293516	7.746876072223875	0.033077727948540726	52	145	2.76565175402421	18.11769403987842	-2.6684051541417304	0.6013978168512035	0.0	0.35385324126545925	0.9423076923076923	0.044748941883337334	0.057692307692307696	True	False	11.881113960675096
ENSMUSG00000001444.3	ENSMUSG00000001444	2488	17	10	104	14	22	23	17.0	1.2471622473716972	10.0	1.92276780117658	104.0	8.429051699264404	14.0	1.436076098493074	22.0	2.0571971885221116	23.0	1.7784946743750234	-0.5864071043900877	-2.273554621760636	3.9292985329780197	2.0105286995275713	11.281350514981035	False	False	Tbx21	ENSMUST00000001484.3	0	0	17	3	0	11	704	194	1590	chr11	-	2488	1590	898	0.0	0.0	1.0	0.9041553811232993	1.3744457547493973	0.6810392161859963	0.0	0.3748488422043811	0.21059333226079283	17	14	0.9041553811232993	1.7492945969537783	-0.8809925412521674	0.5286438958882873	0.0	0.3600272244972706	1.0	0.11132887961444204	0.0	True	False	11.281350514981035
ENSMUSG00000038517.16	ENSMUSG00000038517	3975	45	104	335	185	28	44	45.0	3.3013118312780225	104.0	19.996785132236433	335.0	27.151272300515146	185.0	18.976719872944194	28.0	2.61825096720996	44.0	3.4023376379348274	-2.5628015499264967	-0.880149967596275	22.041592435231923	4.4686870801411995	11.957102041562287	False	False	Tbkbp1	ENSMUST00000107615.8	12	0	33	309	3	80	1377	126	1830	chr11	-	3333	1830	1503	0.0	0.3748488422043811	0.21059333226079283	1.7551251515922868	9.995969125450163	0.1837490912007489	0.6382273278517406	38.60943074705125	0.019070994163559903	45	392	2.3933524794440273	48.980248714705795	-4.298983807088811	0.509401299722126	0.0	0.444468136173024	0.7333333333333333	0.04613056410485007	0.26666666666666666	True	False	11.703038388986418
ENSMUSG00000001440.6	ENSMUSG00000001440	6590	17593	10768	23033	21987	7224	18067	17593.0	1290.6662010594275	10768.0	2070.4363683069414	23033.0	1866.7918056649712	21987.0	2255.3575126833725	7224.0	675.5087495401697	18067.0	1397.0462296492847	-0.6817768371977688	-0.7754413186394145	2064.195228885095	11.011433599798142	12.686281655144432	True	True	Kpnb1	ENSMUST00000001479.5	6263	13	11999	3748	223	10175	2970	296	2628	chr11	-	5894	2628	3266	0.6914129385060525	27.863763937192328	0.02830137388813594	638.1741422410863	1271.3623231431925	0.5020000440620243	333.1014795279543	468.3111535273401	0.71134403401542	18275	14146	971.9670347075466	1767.537240607725	-0.8626945191920738	0.02279344223693938	0.0007113543091655267	0.40430224527246145	0.6565800273597812	0.5729043124905991	0.34270861833105337	True	True	12.525276097867126
ENSMUSG00000001441.14	ENSMUSG00000001441	7206	4898	1761	4465	3523	1086	2046	4898.0	359.32945221332784	1761.0	338.5994097871957	4465.0	361.8818830501496	3523.0	361.3782924993643	1086.0	101.5507339425006	2046.0	158.2087001639695	0.08570315757279146	-0.6411283921254298	353.95319511223653	8.46782232567358	12.81518313000803	True	True	Npepps	ENSMUST00000001480.14	658	2	4213	436	13	1654	1275	180	2760	chr11	-	4215	2760	1455	0.10637122130862345	1.6243449828856513	0.11968093586659555	224.07097768661527	206.6666616686821	1.0841737051682994	34.99613181053711	54.47803173370338	0.6430450255476017	4873	2103	259.173480718461	262.76903838527113	-0.019869575911338127	0.06480099489543639	0.0004104247896572953	0.5870236076085577	0.8645598194130926	0.348175397496006	0.13502975579725016	True	True	12.041659151637214
ENSMUSG00000018882.13	ENSMUSG00000018882	2596	852	789	1685	1367	575	1118	852.0	62.504837338863894	789.0	151.70637951283217	1685.0	136.56684724288962	1367.0	140.22257333143088	575.0	53.76765379091882	1118.0	86.45030634570766	-1.2778863793903075	-0.6460359011223816	142.83193336238423	7.159184464198343	11.342630298678408	True	True	Mrpl45	ENSMUST00000019026.10	178	0	669	218	5	814	1355	158	918	chr11	+	2431	918	1513	0.0	0.6247480703406352	0.13797898068635012	35.58117352773454	101.7089858514554	0.3504717508903903	9.467038696467485	27.23901586685169	0.3499408589929322	847	1037	45.048212224202025	129.5727497886477	-1.5221345686191765	0.16457581664505458	0.0	0.4180287050019798	0.7898465171192444	0.41739547835296564	0.2101534828807556	True	True	11.247927513443585
ENSMUSG00000070337.5	ENSMUSG00000070337	9542	36	13	43	14	6	16	36.0	2.6410494650224177	13.0	2.499598141529554	43.0	3.485088683349705	14.0	1.436076098493074	6.0	0.5610537786878486	16.0	1.2372136865217553	0.07643974159305776	-2.239149593903235	2.473587641124111	1.363780913013544	13.22022715726067	False	False	Gpr179	ENSMUST00000093942.5	0	0	30	3	0	10	2340	0	6879	chr11	-	9219	6879	2340	0.0	0.0	1.0	1.5955683196293515	1.2494961406812704	1.2564454751040433	0.0	0.3748488422043811	0.21059333226079283	30	13	1.5955683196293515	1.6243449828856513	-0.024279521472075516	0.4053442519893509	0.0	0.509292951271453	1.0	0.08536279673919592	0.0	False	False	13.1705510353167
ENSMUSG00000038485.7	ENSMUSG00000038485	7381	769	483	1087	738	71	65	769.0	56.41575107228442	483.0	92.86968479682882	1087.0	88.0997999721193	738.0	75.70172576342063	71.0	6.639136381139541	65.0	5.026180601494631	-0.7181073583015165	0.17613472522144905	85.55707017745624	6.420500426882353	12.84979602224561	True	True	Socs7	ENSMUST00000045540.4	691	0	78	363	1	161	5187	91	1737	chr11	+	7015	1737	5278	0.0	0.12494961406812703	0.44454399450409615	4.148477631036314	20.11688786496845	0.2101449866771046	36.751256962129396	45.35670990673011	0.8106890498177777	769	525	40.89973459316571	65.5985473857667	-0.6802469018392635	0.3033647189326575	0.0	0.14340667202021887	0.10143042912873862	0.5532286090471237	0.8985695708712613	True	False	12.776433032444734
ENSMUSG00000049807.17	ENSMUSG00000049807	6637	436	348	963	502	91	106	436.0	31.98604352082706	348.0	66.91231948094499	963.0	78.04977679222712	502.0	51.49358581739452	91.0	8.509315643432371	106.0	8.196540673206629	-1.0624804394860015	-0.5456613871234336	65.48522736352221	6.035298988855013	12.6965329140783	True	True	Arhgap23	ENSMUST00000093940.4	46	0	8	70	12	53	1276	158	975	chr11	+	2409	975	1434	0.0	1.4993953688175243	0.06252362733420484	0.4254848852344938	6.622329545610733	0.07817005722035794	2.446538090098339	8.746472984768891	0.2878591382670532	54	135	2.872022975332833	16.86819789919715	-2.513316178316109	0.14589479757138396	0.0	0.18240471899282304	0.14814814814814814	0.671700483435793	0.8518518518518519	True	True	11.234817431117325
ENSMUSG00000047988.2	ENSMUSG00000047988	1425	12	4	12	3	0	0	12.0	0.8803498216741393	4.0	0.769107120470632	12.0	0.972582888376662	3.0	0.30773059253423013	0.0	0.0	0.0	0.0	0.1737626378709687	-1.3954010291845396	0.683140200460508	-0.3526574880060392	10.477758266443889	False	False	4933428G20Rik	ENSMUST00000056955.2	0	1	0	0	0	0	229	893	303	chr11	-	1425	303	1122	0.053185610654311724	0.0	1.5318561065431173	0.0	0.0	1.0	0.0	0.0	1.0	1	0	0.053185610654311724	0.0	0.6152807854309859	0.43372551438468865	1.0	0.2831372428076557	0.0	0.2831372428076557	0.0	True	False	10.477758266443889
ENSMUSG00000038453.18	ENSMUSG00000038453	10980	38	73	178	115	9	7	38.0	2.787774435301441	73.0	14.036204948589035	178.0	14.426646177587152	115.0	11.796339380478821	9.0	0.8415806680317728	7.0	0.5412809878532681	-2.291364899028858	0.2659441137178832	13.419730168885003	3.756994453024014	13.42272182090061	False	False	Srcin1	ENSMUST00000107596.9	16	0	10	10	0	56	3177	226	3651	chr11	-	7054	3651	3403	0.0	0.0	1.0	0.5318561065431172	6.997178387815113	0.08902919893177941	0.8509697704689876	1.2494961406812704	0.7046850611880272	26	66	1.382825877012105	8.246674528496385	-2.492852318156218	0.5575023972509465	0.0	0.04963399182979843	0.38461538461538464	0.3928636109192551	0.6153846153846154	True	False	12.784430367484626
ENSMUSG00000043439.6	ENSMUSG00000043439	2314	1833	1942	4625	2606	1104	1498	1833.0	134.47343526072476	1942.0	373.40150698849186	4625.0	374.8496548951718	2606.0	267.3153080480679	1104.0	103.23389527856413	1498.0	115.83413140059935	-1.4727204132914415	-0.6536066442619297	338.5221566439105	8.403532564173362	11.1767964781476	True	True	Epop	ENSMUST00000052281.6	1714	18	91	879	217	954	786	421	1107	chr11	-	2314	1107	1207	0.957340991777611	27.114066252783566	0.038852738211051493	4.839890569542367	119.20193182099318	0.04140662681769843	91.16013666149028	109.83071076588367	0.8301605258956655	1823	2050	96.95736822281026	256.14670883966045	-1.4006238290911595	0.04267562538819476	0.009873834339001646	0.045480802023838994	0.049917718047174986	0.9118435725879662	0.9402084476138234	True	True	11.1767964781476
ENSMUSG00000038437.12	ENSMUSG00000038437	7451	1211	1434	3423	2468	92	116	1211.0	88.84196950394856	1434.0	275.7249026887216	3423.0	277.42926890944284	2468.0	253.15970079149335	92.0	8.602824606547012	116.0	8.969799227282726	-1.6328164588469398	-0.19160929292839038	268.7712907965526	8.070771906916951	12.863411958941638	True	True	Mllt6	ENSMUST00000044730.12	1013	5	171	841	4	737	3879	158	3237	chr11	+	7274	3237	4037	0.2659280532715586	0.49979845627250813	0.6100850201343391	9.094739421887304	92.08786556820962	0.09973915075714748	53.87702359281778	105.08262543129483	0.5131743324668723	1189	1582	63.23769106797664	197.67028945577698	-1.6426895288663608	0.4988436359153696	0.004205214465937763	0.08155296223442905	0.1438183347350715	0.41960340185020134	0.8519764507989908	True	False	12.828731532683008
ENSMUSG00000078695.9	ENSMUSG00000078695	833	157	244	672	476	846	933	157.0	11.517910166903322	244.0	46.915534348708555	672.0	54.46464174909307	476.0	48.82658734876452	846.0	79.10858279498665	933.0	72.14502309529986	-2.016786935096623	-0.02458916043460551	50.068921148855374	5.648722009072264	9.703903573444663	True	True	Cisd3	ENSMUST00000107583.3	20	14	123	97	23	210	177	149	411	chr11	+	737	411	326	0.744598549160364	2.8738411235669217	0.2840093044874317	6.541830110480341	26.239418954306675	0.2521631218214233	1.0637122130862344	12.120112564608322	0.09522925479889258	157	330	8.350140872726941	41.23337264248192	-2.2902597888706606	0.4498076469944749	0.08917197452229299	0.39937036812924187	0.7834394904458599	0.15082198487628334	0.12738853503184713	True	True	9.527477006060396
ENSMUSG00000018537.17	ENSMUSG00000018537	3526	780	643	1509	819	539	661	780.0	57.22273840881905	643.0	123.6339696156541	1509.0	122.30229821336523	819.0	84.01045176184483	539.0	50.40133111879173	661.0	51.112390424430025	-1.1100621921356486	-0.5614451426035314	109.98223986362139	6.78243792000789	11.784225860426252	True	True	Pcgf2	ENSMUST00000179765.8	80	3	644	173	36	544	1167	292	1026	chr11	-	2485	1026	1459	0.15955683196293516	4.4981861064525726	0.056447656957316836	34.25153326137675	67.97259005306111	0.5046309128916716	4.254848852344938	21.616283233785975	0.20053380246808106	727	753	38.66593894568462	94.08705939329965	-1.2807392490963663	0.0741159926086612	0.0041265474552957355	0.6625823466554546	0.8858321870701513	0.26330166073588435	0.11004126547455295	True	True	11.279610581052484
ENSMUSG00000069744.8	ENSMUSG00000069744	2300	212	815	1545	1072	1095	1621	212.0	15.55284684957646	815.0	156.7055757958913	1545.0	125.22004687849522	1072.0	109.96239839889824	1095.0	102.39231461053237	1621.0	125.34521161573534	-3.3244798854712307	-0.4788372114775327	130.62934035776158	7.030439159815418	11.16804526822409	True	True	Psmb3	ENSMUST00000103147.5	2	13	186	94	60	2529	62	89	615	chr11	+	766	615	151	0.6914129385060525	7.496976844087622	0.10417472038525072	9.892523581701981	315.99757397829325	0.03161214891952375	0.10637122130862345	11.74526372240394	0.01742225636718381	201	2683	10.690307741516657	335.2398145447848	-4.957815866524201	0.6799511447399228	0.06467661691542288	0.20633332891155381	0.9253731343283582	0.11371552634852346	0.009950248756218905	True	True	9.583082767502933
ENSMUSG00000018547.9	ENSMUSG00000018547	5204	1026	1033	1922	1780	241	459	1026.0	75.26990975313892	1033.0	198.62191386154072	1922.0	155.7753592883287	1780.0	182.58681823697657	241.0	22.535660110628584	459.0	35.49256763209286	-1.3986904027958769	-0.4239989776421321	178.99469712894867	7.484578810521105	12.34568244818678	True	True	Pip4k2b	ENSMUST00000018691.9	838	0	183	731	8	472	3705	100	1248	chr11	-	5053	1248	3805	0.0	0.9995969125450163	0.09094241613369947	9.732966749739045	58.976217840155954	0.1664454345460022	44.569541728313226	91.33816788380085	0.4885218368010069	1021	1211	54.30250847805227	151.31398263650183	-1.4767533599074987	0.12192148414220925	0.0	0.2231442188506326	0.1792360430950049	0.6549342970071582	0.8207639569049952	True	True	12.303209948944776
ENSMUSG00000018541.11	ENSMUSG00000018541	5053	381	238	623	537	75	205	381.0	27.951106838153922	238.0	45.76187366800261	623.0	50.493261621555035	537.0	55.0837760636272	75.0	7.013172233598107	205.0	15.851800358559993	-0.7092375991421256	-1.0398553273300088	50.44630378439495	5.659533693308638	12.303209948944776	True	True	Cwc25	ENSMUST00000018685.9	116	7	129	143	13	126	1743	114	1248	chr11	-	3105	1248	1857	0.372299274580182	1.6243449828856513	0.2739006865028831	6.860943774406212	15.743651372584006	0.43935224341350315	6.16953083590016	17.867794811742165	0.34893156904279354	252	282	13.402773884886555	35.23579116721182	-1.387874399620962	0.25786545253792975	0.027777777777777776	0.41363081822792414	0.5119047619047619	0.3285037292341461	0.4603174603174603	True	True	11.600842114387302
ENSMUSG00000018543.9	ENSMUSG00000018543	624	0	4	10	3	17	8	0.0	0.0	4.0	0.769107120470632	10.0	0.810485740313885	3.0	0.30773059253423013	17.0	1.5896523729489043	8.0	0.6186068432608777	-3.1195340051725147	0.07443166511525279	0.6291078177729157	-0.45579592414201714	9.287712379549449	False	False	1700001P01Rik	ENSMUST00000107576.2	0	0	0	0	0	5	99	60	465	chr11	-	624	465	159	0.0	0.0	1.0	0.0	0.6247480703406352	0.13797898068635012	0.0	0.0	1.0	0	5	0.0	0.6247480703406352	-2.8574795870811496	0.46773144592795407		0.06453710814409179		0.46773144592795407		True	False	9.287712379549449
ENSMUSG00000071415.7	ENSMUSG00000071415	1770	5585	1188	2823	2260	4400	5531	5585.0	409.72947950417233	1188.0	228.4248147797777	2823.0	228.80012449060973	2260.0	231.82371304245336	4400.0	411.4394377044223	5531.0	427.68930625948934	0.8426729313531715	-0.036937640235740817	229.68288410428025	7.844127529370979	10.790348496751914	True	True	Rpl23	ENSMUST00000103146.5	207	2976	2328	330	388	5215	558	81	420	chr11	-	1059	420	639	158.2803773072317	48.48045025843329	3.2601669285627457	123.81610160323768	651.6122373652825	0.19013928924244386	11.009421405442525	41.23337264248192	0.26877606871171217	5511	5933	293.10590031591187	741.3260602661977	-1.3383886893324703	0.8766052153194082	0.5400108873162766	0.05112532463499709	0.42242787152966793	0.07226946004559469	0.03756124115405553	True	True	10.049848549450562
ENSMUSG00000038366.16	ENSMUSG00000038366	6495	839	1602	4431	2724	914	1394	839.0	61.55112503205023	1602.0	308.02740174848816	4431.0	359.1262315330824	2724.0	279.419378021081	914.0	85.46719228678226	1394.0	107.79224243820794	-2.3213278600500327	-0.6964058796847822	315.5243371008839	8.302064642467837	12.665335917185176	True	True	Lasp1	ENSMUST00000043843.12	565	1	234	1145	64	660	2522	229	789	chr11	+	3540	789	2751	0.053185610654311724	7.99677530036013	0.018919335781431196	12.445432893108944	82.46674528496384	0.15194292629327588	30.04987001968612	143.06730810800545	0.21059186219343493	800	1869	42.54848852344937	233.53082869332943	-2.4536641392438954	0.04959793217003444	0.00125	0.3983255564081097	0.2925	0.5520765114218559	0.70625	True	True	11.789941128390916
ENSMUSG00000050538.9	ENSMUSG00000050538	2245	22	12	64	49	37	42	22.0	1.6139746730692555	12.0	2.3073213614118964	64.0	5.187108738008863	49.0	5.02626634472576	37.0	3.459831635241733	42.0	3.247685927119608	-0.4900829535722002	0.04407426599940902	4.173565481382173	2.0954402281373548	11.133142212400601	False	False	B230217C12Rik	ENSMUST00000155954.3	20	0	0	9	3	2	2010	96	75	chr11	+	2181	75	2106	0.0	0.3748488422043811	0.21059333226079283	0.0	0.24989922813625406	0.28579657215207993	1.0637122130862344	1.1245465266131431	0.9503209455869639	20	14	1.0637122130862344	1.7492945969537783	-0.6682407449675677	0.1455669819997663	0.0	0.19754920076262109	0.0	0.6568838172376126	1.0	True	False	11.091435386323607
ENSMUSG00000070336.4	ENSMUSG00000070336	2202	38	15	21	11	9	11	38.0	2.787774435301441	15.0	2.8841517017648703	21.0	1.7020200546591584	11.0	1.1283455059588439	9.0	0.8415806680317728	11.0	0.8505844094837068	-0.04736282062854984	-0.5666286916134333	1.9048390874609575	1.0034864476337255	11.105253779700883	False	False	Fbxo47	ENSMUST00000093939.4	0	11	27	4	3	11	553	256	1353	chr11	-	2162	1353	809	0.5850417171974289	0.3748488422043811	1.4426521796226222	1.4360114876664165	1.3744457547493973	1.0417551698451484	0.0	0.49979845627250813	0.1667226698472307	38	18	2.021053204863845	2.2490930532262863	-0.1473230529696253	0.5441650047761047	0.2894736842105263	0.3929475967815102	0.7105263157894737	0.06288739844238515	0.0	True	False	11.078817949961978
ENSMUSG00000017417.15	ENSMUSG00000017417	4836	161	97	396	129	688	239	161.0	11.811360107461368	97.0	18.650847671412826	396.0	32.09523531642984	129.0	13.232415478971896	688.0	64.33416662287331	239.0	18.480879442418722	-0.6546176593312667	0.5220980898755367	21.326166155604856	4.421301822498102	12.239896822445862	True	True	Plxdc1	ENSMUST00000017561.15	91	0	64	36	2	84	1253	128	1500	chr11	-	2881	1500	1381	0.0	0.24989922813625406	0.28579657215207993	3.4038790818759503	10.49576758172267	0.33068666850715184	4.839890569542367	4.4981861064525726	1.074312882336425	155	122	8.243769651418317	15.243852916311498	-0.8788895614247059	0.1690307709280299	0.0	0.19558045113165975	0.4129032258064516	0.6353887779403103	0.5870967741935483	True	False	11.492854620174748
