candidate_rank	Geneid	Chr	Start	End	Strand	Length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	gene_name	gene_type	CPM_CLIP	CPM_RNA_control	CPM_RNA_siLin28a	CPM_RNA_siLuc	CPM_RPF_siLin28a	CPM_RPF_siLuc	CLIP_enrichment	RNA_log2FC	RPF_log2FC	TE_log2FC	library_size_normalized	pseudocount_cpm	is_protein_coding	is_non_histone	pass_rna_count_filter	pass_rpf_count_filter	pass_finite_metric_filter	pass_base_filter	CLIP_group	is_top20_clip	candidate_rule	symbol_keyword_category
141	ENSMUSG00000031990.16	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	27008680;27010008;27010141;27011379;27011383;27011427;27011964;27012534;27012534;27012534;27013160;27013160;27013160;27013160;27016517;27016803;27016803;27016803;27016803;27017645;27017645;27017645;27017645;27017645;27037616;27059889;27066587;27066587;27066587	27009697;27010062;27010270;27011478;27011478;27011478;27012736;27012736;27012736;27012736;27013312;27013312;27013312;27013312;27016916;27016916;27016916;27016916;27016916;27017710;27017710;27017710;27017710;27017710;27037846;27060031;27066717;27066714;27066689	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3200	427	41	110	64	168	86	Jam3	protein_coding	31.325781	7.883348	8.9153431	6.5649193	15.709506	6.6500236	1.9768828	0.435795	1.2278278	0.79203283	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	cell_surface_adhesion_symbol
142	ENSMUSG00000025544.14	chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14	122344450;122344550;122344680;122361128;122361128;122363518;122363518;122363518;122370692;122370692;122374784;122374784;122377062;122378611;122379776;122379776;122380819;122380819;122382509;122382509;122384077;122384077;122385400;122385400;122387262;122387262;122388146;122388146;122389376;122389376;122392740;122392740;122396061;122396061	122344847;122344847;122344847;122361195;122361195;122363611;122363611;122363611;122370819;122370819;122374890;122374913;122377186;122378722;122379855;122379855;122380927;122380927;122382641;122382641;122384196;122384196;122385457;122385457;122387421;122387421;122388297;122388297;122389487;122389487;122392911;122392911;122396128;122397016	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3107	3783	514	1302	1079	5078	3722	Tm9sf2	protein_coding	277.53028	98.830265	105.52524	110.68044	474.83851	287.80683	1.4886811	-0.068748462	0.72213872	0.79088718	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
143	ENSMUSG00000020048.14	chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10	86526073;86526704;86527493;86527493;86528004;86528250;86528250;86528265;86529241;86529241;86529241;86529778;86529778;86529778;86529885;86530214;86530214;86530214;86530214;86531341;86531341;86531341;86531341;86531524;86531524;86531524;86531690;86531690;86531690;86532583;86532583;86534183;86534183;86534183;86534448;86534448;86537561;86537561;86537810;86538773;86538773;86539324;86540158;86541171	86526992;86526992;86527612;86528159;86528159;86528328;86528328;86528328;86529377;86529377;86529377;86530023;86530023;86530023;86530023;86530483;86530483;86530483;86530483;86531406;86531585;86531406;86531406;86531601;86531601;86531601;86531827;86531827;86531827;86532699;86532699;86534302;86534302;86534302;86534559;86534559;86537892;86537832;86537892;86538957;86538889;86539465;86540260;86541373	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4032	31752	2198	6966	7004	35452	31550	Hsp90b1	protein_coding	2329.4056	422.62436	564.58437	718.44836	3315.0798	2439.6307	2.4622346	-0.34764056	0.44236517	0.79000573	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
144	ENSMUSG00000007613.16	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	47353222;47353307;47353598;47353610;47361206;47382913;47383749;47383749;47383749;47386216;47393247;47393247;47393259;47393259;47396355;47396355;47396355;47396355;47402803;47402803;47402803;47402803;47403370;47403370;47403370;47403370;47405529;47405529;47405529;47405529;47406922;47406922;47406922;47406922;47410652;47410652;47410652;47410652	47353396;47353396;47353861;47353861;47361313;47383044;47383994;47383994;47383994;47386489;47393489;47393489;47393489;47393489;47396585;47396585;47396585;47396585;47402970;47402970;47402970;47402970;47403526;47403526;47403526;47403526;47405653;47405653;47405653;47405653;47407052;47407052;47407052;47407052;47411035;47410807;47412133;47414931	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6534	3776	260	680	697	319	289	Tgfbr1	protein_coding	277.01674	49.991963	55.11303	71.496074	29.829359	22.347172	2.4678428	-0.3748717	0.41502768	0.78989938	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
145	ENSMUSG00000051285.18	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	7159144;7159154;7159328;7159390;7190418;7217861;7217861;7217861;7217861;7225091;7225304;7225304;7230309;7230781;7231116;7231116;7231116;7231116;7231116;7233472;7233472;7233472;7233472;7233472;7233472;7236533;7239739;7239739;7239739;7239739;7239739;7239739	7159440;7159440;7159440;7159440;7190839;7217963;7217963;7217963;7217963;7225495;7225495;7225495;7231287;7231287;7231287;7231287;7231126;7231287;7231287;7233595;7233595;7233595;7233595;7233595;7233595;7236742;7242883;7242842;7242346;7240300;7239822;7243852	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6654	3508	529	2360	1775	208	138	Pcmtd1	protein_coding	257.3556	101.71442	191.27463	182.07393	19.449864	10.670968	1.3383818	0.071083076	0.86001068	0.7889276	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
146	ENSMUSG00000021477.10	chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13	64507151;64511028;64512906;64513019;64513019;64514293;64514293;64514293;64514293;64514682;64514682;64514682;64514682;64514688;64514813;64515674;64515674;64515674;64515674;64515674;64515926;64515930;64515930;64515930;64515930;64516686;64516842;64516842;64516842;64516842;64516842;64518050;64518050;64518050;64518050;64518050;64518050;64518520;64518599	64512014;64512014;64513136;64513136;64513136;64514455;64514455;64514455;64514455;64514738;64514869;64514906;64514906;64514906;64514906;64515763;64515820;64515820;64515820;64515820;64516052;64516052;64516052;64516052;64516052;64516978;64516978;64516978;64516978;64516978;64516978;64518120;64518334;64518120;64518120;64518120;64518334;64518567;64518704	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6489	4807	1222	2523	2670	7661	7181	Ctsl	protein_coding	352.65347	234.96223	204.48555	273.88023	716.37217	555.27697	0.58561754	-0.42136751	0.36744331	0.78881083	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
147	ENSMUSG00000024597.12	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	58011750;58029354;58030416;58031131;58032332;58033094;58034428;58037196;58037410;58039025;58043313;58044962;58045909;58047178;58048481;58052528;58054818;58059479;58060277;58063227;58065552;58068023;58069380;58070732;58073207;58074081;58074825;58076988	58012616;58029473;58030491;58031226;58032471;58033204;58034536;58037323;58037494;58039176;58043420;58045085;58046010;58047333;58048580;58052639;58054958;58059585;58064756;58063306;58065677;58068070;58069502;58070843;58073293;58074216;58074892;58079893	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10920	5657	471	907	849	1763	1462	Slc12a2	protein_coding	415.01158	90.562363	73.511057	87.087758	164.8563	113.0504	2.1949235	-0.2442031	0.5438422	0.7880453	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	transporter_or_channel_symbol
148	ENSMUSG00000000532.12	chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15	101071948;101091813;101092690;101096665;101099859;101100819;101102334;101106961;101108618	101072116;101092052;101092938;101096895;101100026;101100975;101102458;101107091;101111565	+;+;+;+;+;+;+;+;+	4418	1992	333	878	625	636	401	Acvr1b	protein_coding	146.13807	64.028168	71.160648	64.11054	59.471701	31.007668	1.1892888	0.15029547	0.9373569	0.78706143	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
149	ENSMUSG00000021614.17	chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13	89803431;89804459;89804764;89805136;89805175;89805622;89805622;89805622;89805622;89805774;89810036;89810036;89810036;89810036;89810036;89810036;89826194;89826194;89826194;89826194;89826194;89826194;89826993;89827919;89827919;89827919;89827919;89832519;89832519;89832519;89832519;89833198;89833198;89833198;89833198;89836404;89836404;89851037;89851037;89858802;89859345;89860324;89860324;89860324;89860324;89869686;89869686;89869686;89869686;89869686;89869686;89869891;89869891;89869891;89869891;89869891;89869891;89873408;89873408;89873408;89873408;89873408;89873553;89879578;89879578;89879578;89879578;89879578;89879578;89888208;89890192;89890192;89890192;89890192;89890192	89805477;89805477;89805477;89805804;89805477;89805804;89805804;89805804;89805804;89805804;89810180;89810180;89810180;89810180;89810180;89810180;89826276;89826276;89826240;89826276;89826276;89826276;89827027;89828077;89828077;89828077;89828077;89832632;89832632;89832632;89832632;89833311;89833311;89833311;89833311;89841620;89841620;89853916;89853916;89860617;89860617;89860617;89860617;89860617;89860617;89869813;89869813;89869813;89869813;89869813;89869813;89870090;89870065;89870065;89870065;89870065;89870065;89873782;89873782;89873782;89873782;89873782;89873782;89879653;89879653;89879653;89879653;89879653;89879653;89888516;89890437;89890363;89890453;89890441;89890628	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	14462	4032	365	1475	1421	7209	6164	Vcan	protein_coding	295.79754	70.181025	119.54665	145.76172	674.10612	476.63657	2.0738906	-0.28582139	0.49999741	0.78581879	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
150	ENSMUSG00000019590.17	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	105824528;105825777;105825910;105826315;105826578;105826578;105826578;105826625;105827008;105827008;105827008;105827036;105827381;105827381;105827381;105827381;105827381;105827381;105828455;105828455;105828455;105828455;105828455;105828455;105830926;105830926;105834937;105834937;105834937;105834937;105843873	105826393;105826393;105826393;105826393;105826779;105827003;105826735;105826735;105827111;105827111;105827111;105827111;105827479;105827479;105827479;105827479;105827479;105827479;105828666;105828666;105828666;105828624;105828666;105828666;105831204;105830990;105835313;105835255;105834965;105835238;105844162	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3653	495	118	398	364	216	175	Cyb561	protein_coding	36.31443	22.68866	32.257332	37.337979	20.197936	13.532025	0.67619417	-0.21040986	0.57433318	0.78474304	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
151	ENSMUSG00000003153.11	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	122704768;122704785;122706890;122708352;122708352;122708352;122708518;122709330;122709330;122709330;122709330;122709729;122709729;122709729;122709729;122712382;122712382;122712382;122713538;122713538;122713538;122714017;122714017;122714017;122714044;122714237;122716792;122716792;122716792;122716792;122716851;122717347;122717347;122717347;122717347;122717347;122717347;122717347;122719058;122719335;122719335;122719335;122719335;122719767;122756877;122774761;122778545	122707099;122707099;122707099;122708555;122708555;122708555;122708555;122709431;122709431;122709431;122709431;122710135;122709833;122709833;122709833;122712569;122712569;122712569;122713700;122713700;122713700;122716952;122714257;122714257;122714257;122714257;122716952;122716952;122716952;122716952;122716952;122717439;122717439;122717439;122717439;122717439;122717439;122717439;122719221;122719444;122719349;122719481;122719704;122719879;122756916;122774838;122778599	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7245	30081	6995	23931	13612	42990	21801	Slc2a3	protein_coding	2206.8169	1344.9761	1939.5734	1396.2763	4019.9503	1685.781	0.71434454	0.47412602	1.2537109	0.77958486	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	transporter_or_channel_symbol
152	ENSMUSG00000032494.13	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	110768671;110769311;110771397;110771397;110771425;110771598;110771598;110771598;110771710;110771836;110772220;110772220;110772220;110773259;110773259;110773259;110773259;110774892;110774892;110774892	110769887;110769887;110771506;110771506;110771506;110771712;110771712;110771712;110771712;110771897;110772321;110772321;110772321;110773939;110773311;110773311;110773311;110775143;110775226;110775162	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2622	11786	2739	8772	6206	9368	5910	Tdgf1	protein_coding	864.65025	526.6461	710.95809	636.59202	875.99197	456.99581	0.7151758	0.15937175	0.93858574	0.77921399	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
153	ENSMUSG00000034501.8	chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12	72583157;72588149;72602211;72602618;72603357;72603575;72613671;72616492;72620264;72622128;72626078	72583313;72588891;72602390;72603132;72603457;72603694;72614034;72616595;72621276;72622314;72626893	+;+;+;+;+;+;+;+;+;+;+	4300	395	95	240	188	184	128	Pcnx4	protein_coding	28.978182	18.266294	19.451658	19.28445	17.205649	9.8977095	0.6628765	0.012391101	0.79157355	0.77918245	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
154	ENSMUSG00000025809.16	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	129412135;129412238;129412351;129431894;129431894;129431894;129433555;129433555;129433555;129436734;129436734;129439689;129439689;129440408;129440408;129442603;129442603;129443688;129443688;129444066;129444066;129446473;129446473;129446756;129446756;129448865;129448865;129449291;129449291;129450677;129450677;129450814;129452501;129452501;129452501;129453464;129458504;129458504;129458504	129412440;129412440;129412440;129431960;129431960;129431960;129433640;129433640;129433640;129437141;129436956;129439859;129439859;129440646;129440646;129442758;129442758;129443783;129443783;129444155;129444155;129446613;129446613;129446955;129446955;129449103;129449103;129449513;129449513;129450909;129450909;129450909;129452667;129452667;129452667;129453544;129459098;129458870;129459681	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4081	3806	337	926	845	2857	2328	Itgb1	protein_coding	279.21762	64.797275	75.05098	86.67745	267.15511	180.01459	2.1056768	-0.20752829	0.56930246	0.77683075	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	cell_surface_adhesion_symbol
155	ENSMUSG00000029234.14	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	76331727;76331797;76344776;76346964;76347192;76347292;76351954;76351954;76351954;76351967;76352484;76352484;76352484;76352484;76353816;76355649;76356357	76332199;76332199;76344834;76347417;76347417;76347417;76352129;76352129;76352129;76352129;76352663;76353002;76352502;76352663;76353880;76355754;76357092	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2588	1810	259	720	699	1163	1008	Tmem165	protein_coding	132.7861	49.799686	58.354973	71.701228	108.75092	77.944462	1.4130875	-0.29668275	0.47998548	0.77666823	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	transmembrane_symbol
156	ENSMUSG00000002103.17	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	91033230;91033254;91033254;91033257;91033269;91033269;91033273;91033611;91033946;91033946;91033946;91033946;91033946;91033946;91033946;91034573;91034585;91034585;91034585;91034585;91034585;91036101;91036101;91036101;91036101;91036101;91036101;91036355;91036355;91036355;91036355;91036355;91036533;91036533;91036533;91036533;91036533;91037062;91037062;91037062;91037062;91038162;91038162;91038162;91038162;91038162;91038385;91038385;91038385;91038385;91038385;91038606;91038606;91038606;91038606;91038606;91040952;91040952;91040952;91040952	91033393;91033393;91033393;91033393;91033393;91033393;91033393;91033665;91034002;91034041;91034041;91034041;91034041;91034041;91034041;91034671;91034671;91034671;91034671;91034671;91034671;91036253;91036253;91036253;91036253;91036253;91036253;91036453;91036391;91036453;91036453;91036453;91037194;91036622;91036622;91036622;91036622;91037194;91037194;91037194;91037194;91038244;91038244;91038244;91038244;91038244;91038491;91038491;91038491;91038491;91038491;91038781;91038781;91038781;91038781;91038658;91042487;91044442;91044443;91044443	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5186	313	74	159	124	361	251	Acp2	protein_coding	22.962458	14.228482	12.886723	12.719531	33.756736	19.40879	0.68666053	0.018693965	0.7953186	0.77662464	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
157	ENSMUSG00000048058.18	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	101780548;101780548;101785174;101785174;101888252;101888252;101900278;101900278;101941914;101943878;101943974;101968239;102016625;102016625	101783520;101783520;101785519;101785519;101888386;101888386;101900403;101900403;101944024;101944024;101944024;101968464;102016730;102016703	-;-;-;-;-;-;-;-;-;-;-;-;-;-	6023	694	198	411	371	442	356	Ldlrad3	protein_coding	50.913565	38.070802	33.310964	38.056017	41.330962	27.528005	0.4184114	-0.19158896	0.58457794	0.7761669	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
158	ENSMUSG00000026836.16	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	58278656;58329590;58333218;58336446;58336453;58336453;58337161;58338326;58338326;58338326;58338326;58348897;58348897;58348897;58348897;58348897;58352893;58352893;58352893;58352893;58352893;58358526;58358526;58358526;58358526;58358526;58364185;58364185;58364185;58364185;58364185;58367617;58367617;58367617;58367617;58367617;58367770;58369677;58369677;58369677;58369677;58369677;58369677;58390496;58390496;58390496;58390496;58390496;58390496;58397289;58406036;58406036;58406036;58406036;58427790;58427790;58427790;58427790;58428332;58456799;58456799;58456799	58279190;58329722;58333628;58337685;58337685;58337685;58337685;58338456;58338456;58338456;58338456;58349094;58349094;58349094;58349094;58349094;58353168;58353168;58353168;58353168;58353168;58358672;58358672;58358672;58358672;58358672;58364284;58364284;58364284;58364284;58364284;58367828;58367828;58367828;58367828;58367828;58367828;58369940;58369940;58369940;58369940;58369940;58369940;58390569;58390569;58390569;58390569;58390569;58390569;58397533;58406312;58406312;58406284;58406284;58427885;58427885;58427885;58427885;58428450;58457169;58456840;58456838	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4829	219	36	135	93	134	82	Acvr1	protein_coding	16.066384	6.9219641	10.941557	9.5396484	12.530201	6.3407201	1.2030505	0.19589126	0.97158369	0.77569243	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
159	ENSMUSG00000056050.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	183107682;183109059;183110601;183110778;183111652;183111947;183112159;183112331;183112488;183113680;183114964;183115258;183115437;183116295;183116485;183117374;183117394;183117901;183117901;183119506;183119506;183119710;183119710;183120020;183120020;183120813;183120813;183125175;183125675;183125675;183126629;183132407;183132407;183135178;183137605;183143389;183146988;183150738	183108508;183109200;183110674;183110846;183111789;183112047;183112226;183112366;183112548;183113781;183115102;183115348;183115492;183116406;183116607;183117478;183117478;183117972;183117972;183119616;183119616;183119787;183119787;183120108;183120108;183120834;183120834;183125806;183125806;183125806;183126957;183132551;183132549;183135483;183140359;183143475;183147121;183150894	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7161	8885	644	2565	2099	5269	3866	Mia3	protein_coding	651.82568	123.82625	207.88959	215.30884	492.69873	298.94176	2.3952257	-0.050566104	0.72065158	0.77121768	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
160	ENSMUSG00000056124.6	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	20817656;20821992;20822278;20825449;20833796;20839462;20853086;20861019;20878410	20821525;20822093;20822400;20825636;20833912;20839586;20853199;20861135;20879461	-;-;-;-;-;-;-;-;-	5808	2821	413	1210	808	546	327	B4galt6	protein_coding	206.95557	79.41031	98.068775	82.882106	51.055894	25.285555	1.3808042	0.24246393	1.0108927	0.76842875	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
161	ENSMUSG00000075700.11	chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3	58484057;58484119;58492652;58492652;58493373;58493373;58495867;58495867;58497588;58498116	58484294;58484294;58492762;58492762;58493499;58493499;58496233;58495954;58497741;58500554	+;+;+;+;+;+;+;+;+;+	3436	3207	375	1393	1136	599	439	Selenot	protein_coding	235.27349	72.103793	112.90066	116.52732	56.011869	33.946051	1.7048053	-0.045574506	0.72081852	0.76639302	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
