gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible
ENSMUSG00000037747.10	ENSMUSG00000037747	9732	66	36	87	52	37	106	66.0	4.841924019207766	36.0	6.921964084235689	87.0	7.051225940730799	52.0	5.33399693725999	37.0	3.459831635241733	106.0	8.196540673206629	-0.5068017874000127	-1.6168777390892755	6.435728987408826	2.7083481614781464	13.248668839723136	True	True
ENSMUSG00000112607.2	ENSMUSG00000112607	691	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	0.0	0.9524003919074838	0.0	-3.321928094887362	9.434628227636725	False	False
ENSMUSG00000112752.2	ENSMUSG00000112752	237	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.08104857403138849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8563768139533017	0.027016191343796164	-2.9769156791301907	7.894817763307944	False	False
ENSMUSG00000112320.2	ENSMUSG00000112320	1431	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	0.0	-0.8264029070701772	0.0	-3.321928094887362	10.483815777264256	False	False
ENSMUSG00000112870.2	ENSMUSG00000112870	362	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	0.0	0.9524003919074838	0.0	-3.321928094887362	8.50382573799575	False	False
ENSMUSG00000112883.2	ENSMUSG00000112883	464	0	0	4	0	1	0	0.0	0.0	0.0	0.0	4.0	0.32419429612555395	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	0.0	-1.1323248300767275	0.10806476537518465	-2.2648954216083244	8.861086905995395	False	False
ENSMUSG00000112125.2	ENSMUSG00000112125	658	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.364134655008051	False	False
ENSMUSG00000047692.7	ENSMUSG00000047692	2427	2	0	2	0	0	1	2.0	0.1467249702790232	0.0	0.0	2.0	0.16209714806277697	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	1.3029037337762213	-2.216504562537065	0.05403238268759233	-2.6986944099958374	11.245552706255681	False	False
ENSMUSG00000112032.2	ENSMUSG00000112032	318	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.31741261376487	False	False
ENSMUSG00000118918.1	ENSMUSG00000118918	107	0	1	0	0	0	0	0.0	0.0	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5473352190182752	0.0	0.06409226003921933	-2.607420903972246	6.754887502163468	False	False
ENSMUSG00000014329.15	ENSMUSG00000014329	7441	78	6	46	33	19	11	78.0	5.722273840881906	6.0	1.1536606807059482	46.0	3.7282344054438705	33.0	3.385036517876532	19.0	1.776670299178187	11.0	0.8505844094837068	2.2154357786829553	0.8457831724310118	2.7556438680087836	1.5138160697402332	12.861474675125773	False	False
ENSMUSG00000112745.2	ENSMUSG00000112745	1823	0	2	12	7	2	0	0.0	0.0	2.0	0.384553560235316	12.0	0.972582888376662	7.0	0.718038049246537	2.0	0.18701792622928284	0.0	0.0	-2.2766561430709724	1.1302915571178016	0.691724832619505	-0.33692899235239393	10.832890014164741	False	False
ENSMUSG00000090212.2	ENSMUSG00000090212	691	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.434628227636725	False	False
ENSMUSG00000112566.2	ENSMUSG00000112566	307	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.266786540694902	False	False
ENSMUSG00000112748.2	ENSMUSG00000112748	450	0	2	0	0	0	0	0.0	0.0	2.0	0.384553560235316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2766561430709724	0.0	0.12818452007843867	-2.1317271716375243	8.81698362325538	False	False
ENSMUSG00000112366.2	ENSMUSG00000112366	5404	18	1	7	3	0	1	18.0	1.3205247325112088	1.0	0.192276780117658	7.0	0.5673400182197195	3.0	0.30773059253423013	0.0	0.0	1.0	0.07732585540760971	2.2810168261298367	-1.5372087191710613	0.35578246362386917	-1.1335826773696696	12.400078902622013	False	False
ENSMUSG00000112189.2	ENSMUSG00000112189	1306	10	3	0	0	0	0	10.0	0.7336248513951161	3.0	0.5768303403529741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3006040450264995	0.0	0.19227678011765803	-1.774592875869087	10.352043425795433	False	False
ENSMUSG00000112028.2	ENSMUSG00000112028	1078	17	1	2	2	4	0	17.0	1.2471622473716972	1.0	0.192276780117658	2.0	0.16209714806277697	2.0	0.20515372835615342	4.0	0.3740358524585657	0.0	0.0	2.204516490130695	2.4644307395489617	0.18650921884552948	-1.8033465343737587	10.075479149488016	False	False
ENSMUSG00000003923.15	ENSMUSG00000003923	4438	1944	520	1051	1080	350	554	1944.0	142.61667111121056	520.0	99.98392566118217	1051.0	85.18205130698931	1080.0	110.78301331232285	350.0	32.7281370901245	554.0	42.83852389581578	0.511943586121	-0.008615389041903874	98.64966342683145	6.625703925866808	12.116018993325094	True	True
ENSMUSG00000019927.7	ENSMUSG00000019927	4371	86	92	184	127	44	57	86.0	6.309173721997999	92.0	17.689463770824535	184.0	14.912937621775482	127.0	13.027261750615743	44.0	4.114394377044223	57.0	4.407573758233754	-1.4728127439416296	-0.2906660615564941	15.209887714405253	3.9363917967672086	12.094077685671905	True	True
ENSMUSG00000112813.2	ENSMUSG00000112813	2107	0	1	0	1	0	1	0.0	0.0	1.0	0.192276780117658	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	1.0	0.07732585540760971	-1.5473352190182752	0.1920665097071248	0.09828454809857823	-2.3343558391568613	11.041659151637214	False	False
ENSMUSG00000093732.2	ENSMUSG00000093732	1527	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	10.57742882803575	False	False
ENSMUSG00000112582.2	ENSMUSG00000112582	590	14	2	15	3	8	10	14.0	1.0270747919531624	2.0	0.384553560235316	15.0	1.2157286104708274	3.0	0.30773059253423013	8.0	0.7480717049171314	10.0	0.7732585540760971	1.2178552068116115	-1.732396447361907	0.6360042544134578	-0.44221398919820226	9.207014320177532	False	False
ENSMUSG00000037710.9	ENSMUSG00000037710	1084	381	285	764	453	1045	793	381.0	27.951106838153922	285.0	54.79888233353253	764.0	61.92111055998081	453.0	46.467319472668756	1045.0	97.7168664548003	793.0	61.3194033382345	-0.9687190805298287	0.25794723192397484	54.39577078872736	5.768072366999321	10.083479327331842	True	True
ENSMUSG00000060733.14	ENSMUSG00000060733	7093	1572	666	2133	1498	211	198	1572.0	115.32582663931224	666.0	128.05633555836025	2133.0	172.87660840895165	1498.0	153.66014253875892	211.0	19.73039121718934	198.0	15.310519370706725	-0.15093873720894796	0.19390227761889242	151.53102883535695	7.24442119767918	12.792383614935188	True	True
ENSMUSG00000112108.2	ENSMUSG00000112108	2143	6	0	0	0	1	0	6.0	0.44017491083706967	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.09350896311464142	0.0	0.0	2.433426633457555	0.9524003919074838	0.0	-3.321928094887362	11.066089190457772	False	False
ENSMUSG00000112608.2	ENSMUSG00000112608	449	0	0	1	0	0	1	0.0	0.0	0.0	0.0	1.0	0.08104857403138849	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	0.0	-1.682779721023479	0.027016191343796164	-2.9769156791301907	8.813781191217037	False	False
ENSMUSG00000112416.2	ENSMUSG00000112416	1255	0	0	0	5	0	0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.5128843208903836	0.0	0.0	0.0	0.0	0.0	2.6156147975267934	0.17096144029679453	-1.883840534270082	10.294620748891626	False	False
ENSMUSG00000112126.2	ENSMUSG00000112126	2142	11	0	2	0	0	0	11.0	0.8069873365346277	0.0	0.0	2.0	0.16209714806277697	0.0	0.0	0.0	0.0	0.0	0.0	3.18108240781418	-1.3901016554668881	0.05403238268759233	-2.6986944099958374	11.065416134676548	False	False
ENSMUSG00000111965.2	ENSMUSG00000111965	1283	13	14	9	7	1	3	13.0	0.9537123068136508	14.0	2.6918749216472118	9.0	0.7294371662824963	7.0	0.718038049246537	1.0	0.09350896311464142	3.0	0.23197756622282914	-1.4057532847486014	-0.7986501070789126	1.3797833790587484	0.565385999617163	10.326429487122303	False	False
ENSMUSG00000112624.2	ENSMUSG00000112624	1429	0	1	0	0	0	0	0.0	0.0	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5473352190182752	0.0	0.06409226003921933	-2.607420903972246	10.481799431665753	False	False
ENSMUSG00000112152.2	ENSMUSG00000112152	453	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.826548487290914	False	False
ENSMUSG00000112714.2	ENSMUSG00000112714	1699	74	280	11	3	19	33	74.0	5.4288239003238585	280.0	53.837498432944244	11.0	0.8915343143452734	3.0	0.30773059253423013	19.0	1.776670299178187	33.0	2.5517532284511204	-3.2862440864108784	-1.7808178037704872	18.345587779941248	4.205203857012824	10.731319031025064	False	False
ENSMUSG00000112717.2	ENSMUSG00000112717	836	4	2	0	0	0	0	4.0	0.2934499405580464	2.0	0.384553560235316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.30047605270757055	0.0	0.12818452007843867	-2.1317271716375243	9.709083812550343	False	False
ENSMUSG00000111999.2	ENSMUSG00000111999	743	7	1	2	0	0	0	7.0	0.5135373959765812	1.0	0.192276780117658	2.0	0.16209714806277697	0.0	0.0	0.0	0.0	0.0	0.0	1.0698160618637673	-1.3901016554668881	0.11812464272681167	-2.1967753265985586	9.539158811108031	False	False
ENSMUSG00000077142.3	ENSMUSG00000077142	131	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	7.044394119358453	False	False
ENSMUSG00000043859.6	ENSMUSG00000043859	543	1	4	1	2	1	0	1.0	0.0733624851395116	4.0	0.769107120470632	1.0	0.08104857403138849	2.0	0.20515372835615342	1.0	0.09350896311464142	0.0	0.0	-2.325742265544121	1.7055597952639736	0.3517698076193913	-1.1463402381742431	9.087462841250339	False	False
ENSMUSG00000112185.2	ENSMUSG00000112185	312	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.290018846932618	False	False
ENSMUSG00000112414.2	ENSMUSG00000112414	789	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.625708843064466	False	False
ENSMUSG00000053830.5	ENSMUSG00000053830	1836	12	18	6	10	1	2	12.0	0.8803498216741393	18.0	3.4609820421178443	6.0	0.486291444188331	10.0	1.0257686417807672	1.0	0.09350896311464142	2.0	0.15465171081521942	-1.8609066121129936	0.5450954413356975	1.657680709362314	0.8136730222130363	10.84313591111135	False	False
ENSMUSG00000077642.3	ENSMUSG00000077642	133	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	7.066089190457772	False	False
ENSMUSG00000019923.15	ENSMUSG00000019923	4434	957	827	2441	1829	1361	2082	957.0	70.20789827851262	827.0	159.01289715730317	2441.0	197.83956921061932	1829.0	187.6130845817023	1361.0	127.26569879902699	2082.0	160.99243095864344	-1.1782921068232977	-0.41544274265212483	181.48851698320826	7.504529164346438	12.114718389188425	True	True
ENSMUSG00000112862.2	ENSMUSG00000112862	560	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.131856960608793	False	False
ENSMUSG00000112168.2	ENSMUSG00000112168	1140	0	0	1	0	0	1	0.0	0.0	0.0	0.0	1.0	0.08104857403138849	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	0.0	-1.682779721023479	0.027016191343796164	-2.9769156791301907	10.156083076288681	False	False
ENSMUSG00000111994.2	ENSMUSG00000111994	2619	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.07732585540760971	0.0	-0.8264029070701772	0.0	-3.321928094887362	11.355351096424812	False	False
ENSMUSG00000052613.17	ENSMUSG00000052613	23773	5	0	0	2	2	2	5.0	0.36681242569755806	0.0	0.0	0.0	0.0	2.0	0.20515372835615342	2.0	0.18701792622928284	2.0	0.15465171081521942	2.222842963473837	1.7821516535192408	0.0683845761187178	-2.5701681000468057	14.53709703817967	False	False
ENSMUSG00000102584.2	ENSMUSG00000102584	393	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.622051819456376	False	False
ENSMUSG00000085456.3	ENSMUSG00000085456	1910	0	0	2	1	0	0	0.0	0.0	0.0	0.0	2.0	0.16209714806277697	1.0	0.10257686417807671	0.0	0.0	0.0	0.0	0.0	-0.37163223868958617	0.08822467074695123	-2.4094723593202705	10.900112062977456	False	False
ENSMUSG00000091825.2	ENSMUSG00000091825	1072	102	166	23	25	7	24	102.0	7.482973484230184	166.0	31.91794549953123	23.0	1.8641172027219353	25.0	2.5644216044519177	7.0	0.65456274180249	24.0	1.8558205297826331	-2.0780451538946454	-0.9341198563515862	12.115494768901693	3.610640393710296	10.067434360756522	False	False
ENSMUSG00000112838.2	ENSMUSG00000112838	350	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.45532722030456	False	False
ENSMUSG00000112427.2	ENSMUSG00000112427	1091	5	0	0	0	0	0	5.0	0.36681242569755806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.222842963473837	0.0	0.0	-3.321928094887362	10.092757140919852	False	False
ENSMUSG00000085176.2	ENSMUSG00000085176	804	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.65284497300198	False	False
ENSMUSG00000093548.2	ENSMUSG00000093548	549	34	2	6	3	0	0	34.0	2.4943244947433945	2.0	0.384553560235316	6.0	0.486291444188331	3.0	0.30773059253423013	0.0	0.0	0.0	0.0	2.420630893116974	-0.5240017953965175	0.39285853231929235	-1.0207544929287429	9.103287808412022	False	False
ENSMUSG00000112686.2	ENSMUSG00000112686	645	5	1	0	0	0	0	5.0	0.36681242569755806	1.0	0.192276780117658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6755077444555615	0.0	0.06409226003921933	-2.607420903972246	9.335390354693924	False	False
ENSMUSG00000072407.5	ENSMUSG00000072407	429	15	36	4	3	3	2	15.0	1.100437277092674	36.0	6.921964084235689	4.0	0.32419429612555395	3.0	0.30773059253423013	3.0	0.2805268893439243	2.0	0.15465171081521942	-2.548314592527353	0.5223639795916676	2.5179629909651573	1.3884447026580853	8.74819284958946	False	False
ENSMUSG00000009070.15	ENSMUSG00000009070	3012	2	0	0	0	0	0	2.0	0.1467249702790232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3029037337762213	0.0	0.0	-3.321928094887362	11.556984957594462	False	False
ENSMUSG00000040009.7	ENSMUSG00000040009	3612	36	33	65	37	22	15	36.0	2.6410494650224177	33.0	6.345133743882714	65.0	5.268157312040252	37.0	3.7953439745888384	22.0	2.0571971885221116	15.0	1.1598878311141456	-1.2334819331702256	0.3131865434761293	5.136211676837268	2.38852342023018	11.818981539432443	False	False
ENSMUSG00000112136.2	ENSMUSG00000112136	491	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.94251450533924	False	False
ENSMUSG00000020175.16	ENSMUSG00000020175	6179	1	2	4	1	2	2	1.0	0.0733624851395116	2.0	0.384553560235316	4.0	0.32419429612555395	1.0	0.10257686417807671	2.0	0.18701792622928284	2.0	0.15465171081521942	-1.4828644034425789	-0.8936403689974597	0.2704415735129822	-1.432682077997316	12.593391122791736	False	False
ENSMUSG00000009681.11	ENSMUSG00000009681	8191	154	189	771	303	68	76	154.0	11.297822711484788	189.0	36.340311442237365	771.0	62.48845057820053	303.0	31.08078984595725	68.0	6.358609491795617	76.0	5.876765010978338	-1.676777031958636	-0.8933802165240657	43.303183955465045	5.439728974153255	13.0	True	True
ENSMUSG00000033444.15	ENSMUSG00000033444	13265	1000	422	1237	1014	119	197	1000.0	73.3624851395116	422.0	81.14080120965168	1237.0	100.25708607682756	1014.0	104.0129402765698	119.0	11.12756661064233	197.0	15.233193515299114	-0.1451967664153342	-0.39660601732442174	95.13694252101634	6.573449400075912	13.695445810537382	True	True
ENSMUSG00000112116.2	ENSMUSG00000112116	259	0	5	0	0	0	0	0.0	0.0	5.0	0.96138390058829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.407874665654005	0.0	0.3204613001960967	-1.2499550758207867	8.022367813028454	False	False
ENSMUSG00000020178.7	ENSMUSG00000020178	3062	1	1	5	1	4	0	1.0	0.0733624851395116	1.0	0.192276780117658	5.0	0.4052428701569425	1.0	0.10257686417807671	4.0	0.3740358524585657	0.0	0.0	-0.7535434793898815	0.9264885366350029	0.23336550481755905	-1.5848232665178532	11.580729651598958	False	False
ENSMUSG00000112471.2	ENSMUSG00000112471	1477	51	1	1	5	0	0	51.0	3.741486742115092	1.0	0.192276780117658	1.0	0.08104857403138849	5.0	0.5128843208903836	0.0	0.0	0.0	0.0	3.7162576504503115	1.7592379835734915	0.26206989167981004	-1.4656598819788458	10.52943055414615	False	False
ENSMUSG00000033416.16	ENSMUSG00000033416	8206	66	57	181	173	16	27	66.0	4.841924019207766	57.0	10.959776466706506	181.0	14.669791899681316	173.0	17.74579750280727	16.0	1.4961434098342627	27.0	2.087798096005462	-1.1621774921262396	-0.18195444740644134	14.458455289731697	3.863785382836862	13.002639237959455	False	False
ENSMUSG00000033427.15	ENSMUSG00000033427	6792	38	19	51	52	16	10	38.0	2.787774435301441	19.0	3.653258822235502	51.0	4.133477275600813	52.0	5.33399693725999	16.0	1.4961434098342627	10.0	0.7732585540760971	-0.3781857235492751	1.2302801128074026	4.373577678365435	2.1614290672852516	12.729833138848363	False	False
ENSMUSG00002074988.1	ENSMUSG00002074988	323	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.339850002884624	False	False
ENSMUSG00000112764.2	ENSMUSG00000112764	303	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.10257686417807671	0.0	0.0	1.0	0.07732585540760971	0.0	0.1920665097071248	0.0341922880593589	-2.8976263316817077	8.247927513443585	False	False
ENSMUSG00000111955.2	ENSMUSG00000111955	99	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.643856189774724	False	False
ENSMUSG00000020180.11	ENSMUSG00000020180	3442	805	638	1322	1194	1533	2145	805.0	59.05680053730684	638.0	122.6725857150658	1322.0	107.1462148694956	1194.0	122.47677582862359	1533.0	143.3492404547453	2145.0	165.86395984932284	-1.0533725203605344	-0.017570723340664174	117.431858804395	6.876908064089446	11.749450465569916	True	True
ENSMUSG00000046807.11	ENSMUSG00000046807	4603	5	2	0	8	0	0	5.0	0.36681242569755806	2.0	0.384553560235316	0.0	0.0	8.0	0.8206149134246137	0.0	0.0	0.0	0.0	-0.05381317959713574	3.2025978135692537	0.40172282455330993	-0.9950375236959489	12.16867211813223	False	False
ENSMUSG00000006345.11	ENSMUSG00000006345	3411	103	76	156	138	191	172	103.0	7.556335969369695	76.0	14.613035288942008	156.0	12.643577548896605	138.0	14.155607256574587	191.0	17.860211954896513	172.0	13.30004713010887	-0.9423688607347711	0.5843254499275018	13.8040733648044	3.7974356945487635	11.73640193131829	True	True
ENSMUSG00000006344.18	ENSMUSG00000006344	5922	16	4	1	4	2	2	16.0	1.1737997622321856	4.0	0.769107120470632	1.0	0.08104857403138849	4.0	0.41030745671230684	2.0	0.18701792622928284	2.0	0.15465171081521942	0.5515325974981036	1.6676053450745625	0.42015438373810904	-0.9429882108706504	12.532112370794998	False	False
ENSMUSG00000055872.2	ENSMUSG00000055872	510	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.997179480937621	False	False
ENSMUSG00000089124.4	ENSMUSG00000089124	113	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	6.832890014164741	False	False
ENSMUSG00000112643.2	ENSMUSG00000112643	424	62	6	4	5	5	3	62.0	4.548474078649719	6.0	1.1536606807059482	4.0	0.32419429612555395	5.0	0.5128843208903836	5.0	0.4675448155732071	3.0	0.23197756622282914	1.8906102936331233	1.3045381402846181	0.6635797659072952	-0.38914922160068866	8.731319031025064	False	False
ENSMUSG00000006342.16	ENSMUSG00000006342	3435	212	103	362	185	931	713	212.0	15.55284684957646	103.0	19.804508352118773	362.0	29.339583799362632	185.0	18.976719872944194	931.0	87.05684465973117	713.0	55.13333490562573	-0.3466701667475434	0.032130584136044124	22.7069373414752	4.511400820409699	11.746514321138463	True	True
ENSMUSG00000020196.11	ENSMUSG00000020196	12151	750	776	1780	1204	140	274	750.0	55.0218638546337	776.0	149.2067813713026	1780.0	144.2664617758715	1204.0	123.50254447040436	140.0	13.0912548360498	274.0	21.187284381685064	-1.4375831164647415	-0.9144372889360829	138.9919292058595	7.119894899859851	13.568906154502084	True	True
ENSMUSG00000112789.2	ENSMUSG00000112789	326	0	11	0	7	4	3	0.0	0.0	11.0	2.115044581294238	0.0	0.0	7.0	0.718038049246537	4.0	0.3740358524585657	3.0	0.23197756622282914	-4.469263830491523	3.5460783731905754	0.9443608768469249	0.06262031849288029	8.353146825498083	False	False
ENSMUSG00000001666.9	ENSMUSG00000001666	773	139	241	473	333	420	442	139.0	10.197385434392112	241.0	46.338704008355585	473.0	38.33597551684676	333.0	34.15809577129955	420.0	39.273764508149405	442.0	34.178028090163494	-2.173049635339212	0.03393821330151393	39.61092509883397	5.311464064915048	9.59618975614441	True	True
ENSMUSG00000092360.2	ENSMUSG00000092360	756	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.564149489985732	False	False
ENSMUSG00000001665.12	ENSMUSG00000001665	3842	224	65	113	76	29	41	224.0	16.4331966712506	65.0	12.497990707647771	113.0	9.1584888655469	76.0	7.795841677533831	29.0	2.711759930324601	41.0	3.170360071711998	0.39217204254242766	-0.44765974546183834	9.8174404169095	3.3099678248144775	11.908017261062803	False	False
ENSMUSG00000001663.11	ENSMUSG00000001663	1528	27	36	28	35	19	60	27.0	1.9807870987668132	36.0	6.921964084235689	28.0	2.269360072878878	35.0	3.590190246232685	19.0	1.776670299178187	60.0	4.6395513244565825	-1.7547452577102818	-0.697377543574313	4.260504801115751	2.1244951606695803	10.578372691360805	False	False
ENSMUSG00000009093.8	ENSMUSG00000009093	989	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	9.951284714966972	False	False
ENSMUSG00000033318.8	ENSMUSG00000033318	4156	29	111	167	188	59	106	29.0	2.1275120690458365	111.0	21.34272259306004	167.0	13.535111863241879	188.0	19.28445046547842	59.0	5.517028823763844	106.0	8.196540673206629	-3.2669829434741597	-0.05512940928325829	18.05409497392678	4.182223104938854	12.021327032624372	True	False
ENSMUSG00000033307.8	ENSMUSG00000033307	745	793	817	1149	789	619	679	793.0	58.176450715632704	817.0	157.0901293561266	1149.0	93.12481156206537	789.0	80.93314583650253	619.0	57.88204816796305	679.0	52.504255821766996	-1.4315257085076651	-0.061775052182520454	110.38269558489816	6.78767661415316	9.543031820255237	True	True
ENSMUSG00000112306.2	ENSMUSG00000112306	374	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.321928094887362	8.550746785383243	False	False
ENSMUSG00000009092.6	ENSMUSG00000009092	1993	0	14	78	38	86	54	0.0	0.0	14.0	2.6918749216472118	78.0	6.321788774448303	38.0	3.8979208387669155	86.0	8.041770827859164	54.0	4.175596192010924	-4.803162403927268	0.24549170254136365	4.30386151162081	2.138769101136762	10.961449694398196	False	False
ENSMUSG00000000902.14	ENSMUSG00000000902	7930	401	731	1743	1066	440	1048	401.0	29.418356540944153	731.0	140.55432626600802	1743.0	141.26766453671016	1066.0	109.34693721382979	440.0	41.14394377044223	1048.0	81.03749646717498	-2.252469622456385	-1.345407080966234	130.38964267218265	7.027791490374667	12.95328706787812	True	True
ENSMUSG00000000901.18	ENSMUSG00000000901	2778	928	210	418	281	333	254	928.0	68.08038620946677	210.0	40.37812382470818	418.0	33.87830394512039	281.0	28.82409883403956	333.0	31.138484717175597	254.0	19.64076727353287	0.752214349523621	0.42980457977373654	34.36017553462271	5.106858145326738	11.440350119200563	True	True
ENSMUSG00000049422.8	ENSMUSG00000049422	1575	823	1064	3296	1869	4857	3494	823.0	60.37732526981805	1064.0	204.58249404518813	3296.0	267.1361000074565	1869.0	191.7161591488254	4857.0	454.17303384781343	3494.0	270.1765387941884	-1.7589214777087214	0.2707327355815453	221.14491773382335	7.789500504882571	10.622051819456376	True	True
ENSMUSG00000050157.7	ENSMUSG00000050157	1228	16	9	37	18	9	5	16.0	1.1737997622321856	9.0	1.7304910210589222	37.0	2.998797239161374	18.0	1.8463835552053809	9.0	0.8415806680317728	5.0	0.38662927703804856	-0.5230921891558229	0.28134925732516763	2.1918906051418925	1.1965381840661151	10.263269200372662	False	False
ENSMUSG00000000903.4	ENSMUSG00000000903	859	35	6	22	24	6	8	35.0	2.567686979882906	6.0	1.1536606807059482	22.0	1.7830686286905468	24.0	2.461844740273841	6.0	0.5610537786878486	8.0	0.6186068432608777	1.089442476895468	0.3236624340693225	1.7995246832234455	0.9256384591114845	9.74819284958946	False	False
